history,horizon,station,seed,lead,base_rmse,base_mae,base_smape_percent,spatial_rmse,spatial_mae,spatial_smape_percent,rmse_reduction_percent
168,6,9038,7004,5,13.251977591168059,9.796976842028647,31.812570829987596,12.859582334749023,9.45222022942609,30.887168252962443,2.9610316929644704
168,6,9038,7004,6,13.902024414673457,10.372912533151869,33.77979485346989,13.48385880246647,9.98336853114316,32.488982529600825,3.007947617798869
168,6,9038,7005,1,7.48549515127604,5.310144103124521,18.73184302263593,7.417830837582769,5.353320097002219,18.876516092411666,0.9039390491320599
168,6,9038,7005,2,9.560578659949012,6.887759287799741,23.325960200286975,9.30549549299178,6.724558824825468,22.820031926561104,2.6680724674733574
168,6,9038,7005,3,11.07455959291447,8.039171689971479,26.53818015782292,10.77482313965266,7.8395249836047745,25.987611494459927,2.7065315848187925
168,6,9038,7005,4,12.212319214966225,8.933252822605397,29.316936643540352,11.771963215387274,8.658569468811692,28.446385320077482,3.6058343368497456
168,6,9038,7005,5,12.970612557179713,9.454084570306701,30.770022558492098,12.628520691869644,9.21428903648565,30.07049610591654,2.6374380068943495
168,6,9038,7005,6,13.791502168156283,10.168956946239508,33.118432674629275,13.406610350951892,9.891972949491263,31.986123314190056,2.7907896653424897
168,6,9039,7001,1,7.30884660461743,5.049395668121589,15.71067036606271,7.2005321643512605,4.804466500019559,13.736382501307375,1.4819635179884703
168,6,9039,7001,2,9.55994664463452,6.302898162977087,17.685867992317764,9.596986623281794,6.33780591407858,17.53877343843941,-0.3874496377870688
168,6,9039,7001,3,11.501146334551235,7.7618060350569085,23.018632078824037,11.430994775698682,7.639263833150447,21.833507134782767,0.6099527543772445
168,6,9039,7001,4,12.705914601897128,8.542125838402331,23.704873028079913,12.706791537441418,8.534278472214277,23.604265925949647,-0.006901790006993014
168,6,9039,7001,5,13.70169143892796,9.34304498886292,26.784907406164756,13.699891965150295,9.331168127029738,26.519171417257546,0.013133223629250778
168,6,9039,7001,6,14.669037437350466,10.207389423256814,29.28020584939454,14.661471811640821,10.150749198087338,28.71316766647777,0.05157547481869392
