history,horizon,station,seed,block,base_rmse,base_mae,base_smape_percent,spatial_rmse,spatial_mae,spatial_smape_percent,rmse_reduction_percent
168,6,9046,7003,3,17.09884232801153,12.526051434108188,31.514247542725858,16.817885033864535,12.395184881119501,31.23943460160951,1.6431363524928595
168,6,9046,7003,4,17.05556236283219,10.128676491691953,30.277042653054387,16.92113090519633,10.17507646651495,30.695424948151345,0.7881971568924537
168,6,9046,7003,5,16.405385511534565,12.033095780150783,27.827503902719457,16.515977899989238,12.178088418242456,27.647714556610893,-0.674122460437862
168,6,9046,7004,1,12.985389009328205,8.661517639019262,37.27350020851115,12.861265553736017,8.698258189503395,35.85606984967734,0.9558701360661842
168,6,9046,7004,2,18.092333663161885,12.172470320097515,42.990008763171986,18.363210014788077,12.422490468618424,43.698509299969416,-1.4971885698622094
168,6,9046,7004,3,17.069902079105812,12.440322727929978,30.9941582808405,16.6131122883574,12.120983069283621,30.09941967353871,2.6759953784828125
168,6,9046,7004,4,17.06687958983001,10.07968584787278,30.378840140417957,16.99968312435966,10.071852319808233,29.990519931613875,0.39372437777314107
168,6,9046,7004,5,16.228124023678763,11.766353127824889,27.344663855378258,16.141827980113202,11.759942789786725,26.454897675889594,0.5317684498814815
168,6,9046,7005,1,12.714013061560307,8.329516277859195,34.39895127301229,12.475424207836676,8.315629480067823,34.059730778998684,1.876581788679947
168,6,9046,7005,2,18.996882443631126,12.773654571852001,43.76404072014668,19.017966953568642,12.890347517906545,44.29495957963036,-0.11098931627376094
168,6,9046,7005,3,17.13196558912977,12.448334151676724,31.326263728285326,16.851280292168447,12.281969672611782,30.753121706268765,1.638371823134048
168,6,9046,7005,4,16.97697727494206,9.984732456207276,29.772277546239284,16.85245461010354,10.006701315925234,29.78705991379251,0.733479598999744
168,6,9046,7005,5,16.368875325867663,11.755628088166674,27.02130515399517,16.452224006215175,11.850484435449687,26.60412443732383,-0.5091900248992487
