variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters,learning_rate_retry,note,infeasible_reason,device_name,batch_size,history,horizon,result_dir,smoke,city,station_id,independent_recomputed
center_resnet_matched,center_resnet,2049,completed,4,0.1030559465289115,2.599312178004766,0.0187490560056176,test,478337,478337,B,matched,matched_nearest,1,,predictions/center_resnet_matched_seed2049.npz,0.08888869732618332,0.2981420757393752,0.15357065200805664,22.21746253967285,11.44404125213623,19.21759033203125,[9],"{""library_fixed"": true}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_resnet_matched,center_resnet,2050,completed,6,0.1026022508740425,3.021385280007962,0.01875141900382,test,478337,478337,B,matched,matched_nearest,1,,predictions/center_resnet_matched_seed2050.npz,0.08679749816656113,0.29461415133452284,0.1540815383195877,21.95456314086914,11.482111930847168,18.899089813232422,[9],"{""library_fixed"": true}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_resnet_matched,center_resnet,2051,completed,9,0.1014448702335357,3.667617892991984,0.0186796039924956,test,478337,478337,B,matched,matched_nearest,1,,predictions/center_resnet_matched_seed2051.npz,0.08377932757139206,0.2894465884604482,0.14485342800617218,21.569477081298828,10.794435501098633,17.646751403808594,[9],"{""library_fixed"": true}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tst_matched,center_tst,2047,completed,24,0.1076241731643676,6.010076464008307,0.0064169329998549,test,20609,20609,B,matched,matched,1,,predictions/center_tst_matched_seed2047.npz,0.08306729048490524,0.2882139664986852,0.15605615079402924,21.477622985839844,11.62926197052002,21.935808181762695,[9],"{""d_ff"": 32, ""d_model"": 32, ""n_heads"": 1, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tst_matched,center_tst,2048,completed,8,0.1167548298835754,2.939506552007515,0.006274048006162,test,20609,20609,B,matched,matched,1,,predictions/center_tst_matched_seed2048.npz,0.08844423294067383,0.2973957513830247,0.16532787680625916,22.161846160888672,12.320186614990234,23.740764617919922,[9],"{""d_ff"": 32, ""d_model"": 32, ""n_heads"": 1, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tst_matched,center_tst,2049,completed,16,0.1116931140422821,4.5378862759971526,0.006321217995719,test,20609,20609,B,matched,matched,1,,predictions/center_tst_matched_seed2049.npz,0.08717158436775208,0.2952483435478548,0.15309889614582062,22.001821517944336,11.408885955810547,18.2208251953125,[9],"{""d_ff"": 32, ""d_model"": 32, ""n_heads"": 1, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tst_matched,center_tst,2050,completed,19,0.1127520874142646,4.914585967999301,0.0063276279979618,test,20609,20609,B,matched,matched,1,,predictions/center_tst_matched_seed2050.npz,0.08556433022022247,0.292513812016155,0.16620585322380066,21.798046112060547,12.385612487792969,23.894062042236328,[9],"{""d_ff"": 32, ""d_model"": 32, ""n_heads"": 1, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
center_tst_matched,center_tst,2051,completed,23,0.1075528040528297,5.651487478986383,0.0062880710029276,test,20609,20609,B,matched,matched,1,,predictions/center_tst_matched_seed2051.npz,0.0843753069639206,0.2904742793500323,0.14619646966457367,21.64606285095215,10.894519805908203,18.507713317871094,[9],"{""d_ff"": 32, ""d_model"": 32, ""n_heads"": 1, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,2047,completed,5,0.4815766215324402,2.094688365003094,0.0120593180035939,test,17287,17284,C,matched,matched,18,,predictions/plain_mix_patchtst_all_matched_seed2047.npz,0.24831637740135193,0.49831353323118965,0.36190006136894226,37.13418197631836,26.968687057495117,44.78896713256836,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,2048,completed,8,0.5173665881156921,2.746677817995078,0.0120345199975417,test,17287,17284,C,matched,matched,18,,predictions/plain_mix_patchtst_all_matched_seed2048.npz,0.28577783703804016,0.534581927339524,0.4168645739555359,39.83689498901367,31.06463050842285,50.011558532714844,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,2049,completed,7,0.5739356279373169,2.406573650994688,0.0120349810022162,test,17287,17284,C,matched,matched,18,,predictions/plain_mix_patchtst_all_matched_seed2049.npz,0.3076219856739044,0.5546368051922848,0.4262823760509491,41.33137512207031,31.766443252563477,49.46292495727539,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,2050,completed,1,1.5603595972061155,1.440901366993785,0.0120765799947548,test,17287,17284,C,matched,matched,18,,predictions/plain_mix_patchtst_all_matched_seed2050.npz,0.732327401638031,0.8557612994509807,0.6123775839805603,63.77108383178711,45.63420104980469,60.76988983154297,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,2051,completed,2,0.2722222208976745,1.6034252339886734,0.0121078499942086,test,17287,17284,C,matched,matched,18,,predictions/plain_mix_patchtst_all_matched_seed2051.npz,0.19200456142425537,0.43818325096271693,0.324522465467453,32.653289794921875,24.183320999145508,64.57969665527344,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,2047,completed,2,1.524444580078125,1.7490551740047522,0.0126684829883743,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed2047.npz,0.7529466152191162,0.8677249651929557,0.6349767446517944,64.66261291503906,47.31828308105469,63.337158203125,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,2048,completed,14,0.1862466782331466,3.554284569996525,0.012035563995596,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed2048.npz,0.26229679584503174,0.5121491929555603,0.2875233590602875,38.16521453857422,21.426156997680664,29.916793823242188,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,2049,completed,10,1.228864669799805,2.8926018950005528,0.0119815660000313,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed2049.npz,0.59111487865448,0.7688399564632941,0.581580638885498,57.293731689453125,43.3392219543457,59.66425704956055,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,2050,completed,6,0.8358516693115234,2.3954605009930674,0.0123002879990963,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed2050.npz,0.595626711845398,0.7717685610630935,0.6245578527450562,57.5119743347168,46.54187774658203,63.56614685058594,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,2051,completed,2,1.0758395195007324,1.6138052070018605,0.0120929340046131,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed2051.npz,0.5038825273513794,0.7098468337263888,0.4657500684261322,52.8975830078125,34.70756149291992,45.8377799987793,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_matched,patchtst_ci_all,2047,completed,31,0.102051705121994,75.66714318899903,0.1452978169982088,test,16680,16677,C,matched,matched_nearest,18,,predictions/patchtst_ci_all_matched_seed2047.npz,0.08192373812198639,0.2862232312758459,0.13557009398937225,21.329275131225586,10.102643966674805,16.685062408447266,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_matched,patchtst_ci_all,2048,completed,38,0.1013225689530372,77.82871790300123,0.1452844250015914,test,16680,16677,C,matched,matched_nearest,18,,predictions/patchtst_ci_all_matched_seed2048.npz,0.08311536908149719,0.2882973622520629,0.13332930207252502,21.483837127685547,9.935662269592285,15.879972457885742,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_matched,patchtst_ci_all,2049,completed,40,0.1016377955675125,77.79950893099885,0.1449833410006249,test,16680,16677,C,matched,matched_nearest,18,,predictions/patchtst_ci_all_matched_seed2049.npz,0.08281102776527405,0.28776905282756526,0.1344580501317978,21.444467544555664,10.019777297973633,16.00151824951172,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_matched,patchtst_ci_all,2050,completed,16,0.1037511676549911,46.57895643501252,0.1444516760093392,test,16680,16677,C,matched,matched_nearest,18,,predictions/patchtst_ci_all_matched_seed2050.npz,0.08398208767175674,0.28979663157420715,0.13585466146469116,21.595563888549805,10.123851776123047,16.3588809967041,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_all_matched,patchtst_ci_all,2051,completed,24,0.1015721634030342,62.288872121003806,0.1453671519993804,test,16680,16677,C,matched,matched_nearest,18,,predictions/patchtst_ci_all_matched_seed2051.npz,0.08204299211502075,0.2864314789177697,0.13365237414836884,21.34479331970215,9.959737777709961,16.03917694091797,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_matched,patchtst_ci_top5,2047,completed,40,0.1008093208074569,25.6109904699988,0.0495782240031985,test,16656,16653,C,matched,matched_nearest,6,,predictions/patchtst_ci_top5_matched_seed2047.npz,0.08131452649831772,0.28515702077683047,0.1363605409860611,21.249818801879883,10.161548614501953,16.624897003173828,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_matched,patchtst_ci_top5,2048,completed,24,0.1019143611192703,20.27824503699958,0.0494420619943412,test,16656,16653,C,matched,matched_nearest,6,,predictions/patchtst_ci_top5_matched_seed2048.npz,0.08362533152103424,0.28918044802689247,0.1339525580406189,21.549646377563477,9.982107162475586,15.904808044433594,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_matched,patchtst_ci_top5,2049,completed,34,0.101560965180397,25.59043505199952,0.049588465000852,test,16656,16653,C,matched,matched_nearest,6,,predictions/patchtst_ci_top5_matched_seed2049.npz,0.0819053128361702,0.28619104255054906,0.13375826179981232,21.326875686645508,9.967628479003906,15.957868576049805,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_matched,patchtst_ci_top5,2050,completed,15,0.104393221437931,14.59224329899007,0.0495838950009783,test,16656,16653,C,matched,matched_nearest,6,,predictions/patchtst_ci_top5_matched_seed2050.npz,0.08512841910123825,0.29176774856251375,0.1372123658657074,21.742450714111328,10.225027084350586,16.501375198364258,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
patchtst_ci_top5_matched,patchtst_ci_top5,2051,completed,34,0.1012692078948021,25.58206013799645,0.0494459139881655,test,16656,16653,C,matched,matched_nearest,6,,predictions/patchtst_ci_top5_matched_seed2051.npz,0.08185850083827972,0.28610924633482177,0.13457757234573364,21.320777893066406,10.028680801391602,15.930599212646484,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""stride"": 2}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_tst_matched,multi_tst,2047,completed,17,0.100891426205635,4.804506799002411,0.0063225810008589,test,21153,21153,C,matched,matched,18,,predictions/multi_tst_matched_seed2047.npz,0.09838468581438065,0.31366333195702145,0.17384988069534302,23.374101638793945,12.955243110656738,22.08133888244629,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""d_ff"": 32, ""d_model"": 32, ""n_heads"": 1, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_tst_matched,multi_tst,2048,completed,24,0.1015506982803344,5.904501790006179,0.0062896309973439,test,21153,21153,C,matched,matched,18,,predictions/multi_tst_matched_seed2048.npz,0.1020311787724495,0.31942319698551874,0.18610930442810059,23.80332374572754,13.868812561035156,23.56607437133789,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""d_ff"": 32, ""d_model"": 32, ""n_heads"": 1, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_tst_matched,multi_tst,2049,completed,21,0.1021915525197982,5.484169539995492,0.0063692499970784,test,21153,21153,C,matched,matched,18,,predictions/multi_tst_matched_seed2049.npz,0.09797050058841705,0.3130023970969185,0.17900653183460236,23.32485008239746,13.339515686035156,23.52825164794922,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""d_ff"": 32, ""d_model"": 32, ""n_heads"": 1, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
multi_tst_matched,multi_tst,2050,completed,22,0.0976419672369957,5.67169861200091,0.0063995999953476,test,21153,21153,C,matched,matched,18,,predictions/multi_tst_matched_seed2050.npz,0.09081163257360458,0.30134968487390956,0.16515707969665527,22.456493377685547,12.307458877563477,21.23002052307129,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""d_ff"": 32, ""d_model"": 32, ""n_heads"": 1, ""n_layers"": 3}",,,,,,24,1,experiments/results/baselines/beijing/24h_1h,False,beijing,,True
